smiles,logPapp
C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)CSC,-5.572560082413457
C5=C3C1=C(OC4C12C(C(N(CC2)C)C3)CC=C4C)C(=C5)O,-4.863926672732253
[C@@H]25CC1=CC=C(C4=C1[C@@]3([C@H]2CC[C@@H]([C@@H]3O4)OC)CCN5C)O,-7.000806653412168
[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)C)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O,-5.165143231484609
C1=C(C)C=CC3=C1C(=NC2=C(C=CC=C2)S3)N4CCN(C)CC4,-5.493038258217773
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCOC(C4=CC(=C(OC)C(=C4)OC)OC)=O)CC5,-6.018473928674811
C1=C([S](C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(C(N)=O)CC4,-5.454604227320656
[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@]2(OC3=C(C=C4)O)C)=O)N(C)CC5,-5.01214075186286
C5=C4C3=C(C2N(CC1CC(OC)C(C(C1C2)C(OC)=O)OC)CC3)[NH]C4=CC(=C5)OC,-6.564796603268359
C1=C(OC)C=CC3=C1C(=CC2=C(C=CC=C2)O3)N4CCN(C)CC4,-5.481647367014351
C1=C(OC)C=CC2=C1C4=C3[N]2CCN(C3=NCC4)C,-6.710597232018781
[C@@H]23[C@@H](CC[C@@H]1C[C@H](CC(O1)=O)O)[C@H](C=CC2=CCC[C@@H]3OC([C@H](CC)C)=O)C,-4.078293681545566
C1=C(Cl)C=CC3=C1C2(N(C(C)CO2)CC(=O)N3)C4=CC=CC=C4Cl,-5.641910277340912
CSC2=C(N1CCN(C)CC1)N=C(NC)N=C2Cl,-6.391960980131219
C1=C(C=CC(=C1Cl)COC(C[N]2C=NC=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,-4.164499067366528
C1(=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)N,-5.703604591975037
C(NCC(N)=O)CCCC,-5.899677396098285
CN1CC(=CCC1)\C=N\OC,-6.2003248913551925
C1=C(C(=NN=C1C2=CC=CC=C2)NCCN3CCOCC3)C,-5.309569668868137
[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)C[C@H]2N(C)C)CC[C@@H]4[C@@]3(C[C@H](OCC)[C@H](C4)O)C,-3.6603037402984944
[C@@H]45N([C@@H](CC(NC(=O)C1=CN(C2=C(C1=O)C=CC=C2)C3CCCCC3)C4)CC5)C,-5.527622973349136
C2=C(C(NCCN1CCOCC1)=O)C=CC(=C2)Cl,-6.395661043889792
C2=C(C(C1=CC=CC=C1)[S](CC(N)=O)=O)C=CC=C2,-5.310664047807713
[C@H]34[C@H]2[C@@](Cl)([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](O)([C@@H](C4)C)C(=O)CCl)C,-6.156910900257641
C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCNC,-5.930373506676922
C3=C(C2(C(N(CN1CCOCC1)C(C2)=O)=O)C)C=CC=C3,-6.316599088030758
C1=C(Cl)C=CC5=C1N(CCCN4CCC3(N2C(CCCC2)NC3=O)CC4)C6=C(CC5)C=CC=C6,-4.9825615261136855
C1=C([N+](=O)[O-])C=CC2=C1C(=NCC(N2COC)=O)C3=CC=CC=C3,-4.696663639818187
[C@@H]13C=C[C@@H]([C@@]2([C@H]1[C@H](OC2=O)OC(NC)=O)C)C3,-4.614481405112949
C(N1CCOCC1)CNC2=NNC(C=C2C)=C3C=CC(=O)C=C3,-6.754151354970296
[C@@]126C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OCC5=CC=CC=C5)OC(CCCCCCCCCCCCC)=O)N(CC6)C,-4.6326283553077126
C1=C(C(C(CCCCC)C)C)C=C(C2=C1OC(C3=C2CC(C)CC3)(C)C)OC(CCCN4CCCCCC4)=O,-4.654850720315023
[C@H]23C1=C(C=C(C(CCCCCC)(C)C)C=C1O)OC([C@@H]2CCC(C3)=O)(C)C,-6.504047173348388
C2=C(C(C[N]1C=CN=C1)=O)C=CC3=CC=CC=C23,-3.7790746120764642
[C@]14([C@H]([C@H]3[C@](F)([C@@H](O)C1)[C@@]2(C(=CC(=O)C=C2)CC3)C)C[C@@H]6[C@]4(CC5=CC=CC=C5C6)C(=O)CO)C.O,-6.3792085779299965
OC1CCC2(O)C3Cc5ccc(O)c6OC1C2(CCN3CC4CCC4)c56,-5.790499984380338
[C@@]126C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=C)O)N(CC5CC5)CC6,-6.018770075568792
[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CC=C(C)C)CC5,-6.058381452293716
C1=C(C=CC2=C1C=CC=C2)CC([NH2+]C)=NC.[Cl-],-5.9013450042376006
C1=C2C(=CC=C1)CCC(=C2)CC3=NCNC3,-5.844517648052287
C2=C1C(=CC=CC1=CC=C2)OC(\C(=N\O)N)C,-5.449917491192066
[H+].C4=C(N3CCN(CCCN1N=C(N(C1=O)CCOC2=CC=CC=C2)CC)CC3)C=CC=C4Cl.[Cl-],-5.61434559331692
C1=CC=C(C(=C1C)NC(CN2C(CCC2)=O)=O)C,-4.8627763350360365
Fc5ccc4c(CCCN1CCC(CC1)n2c(=O)[nH]c3ccccc23)noc4c5,-5.2415620282013675
C1=CN=CC=C1C(NNCCC(NCC2=CC=CC=C2)=O)=O,-6.5169831603364194
C1=CC(=CC=C1N3CCN(CCC(NC(C2=CC=CN=C2)=O)C)CC3)F,-5.943567064582006
[C@]125OC(O[C@@]([C@]1(C[C@H](O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)(CC5)C(=O)COC(=O)C6=CC=NC=C6)\C=C/C,-4.481684984720008
[C@@]127C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OC(C5=CN=CC=C5)=O)OC(C6=CN=CC=C6)=O)N(C)CC7,-5.484816078661784
C1=CC=NC=C1C(N2CCOCC2)=O,-4.99750658007172
C(C1=CN=CC=C1)(=O)N,-7.1651879123225815
C1=CC=NC=C1C(N(CC)CC)=O,-3.915699959247556
C1=C([N+]([O-])=O)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3,-5.8318308414123745
C(C(COC(N)=O)(C(CC)C)C)OC(NC(C)C)=O,-4.982276758302596
C1=CC=CC=C1C(OC2=CC=CC=C2OC)CCNC,-5.355299827528711
NC(=N)c1ccc(o1)c2ccccc2N(=O)=O,-5.969144509365265
[C@H]12C([C@@](O)(CC1)C#C)(CC[C@H]3C2CCC4=CC5=C(CC34C)C=N[N]5C6=CC=C(F)C=C6)C,-4.8344852196914205
C1=CC(=CC=C1\C(C2=CC=CN=C2)=C\CNC)Br,-5.861770775875365
C1=CC=C(C3=C1C(C2=CC=CC=C2)CN(C)C3)N,-4.470450716596823
C1=C[NH]C2=C1C(=NC=N2)NCCCCCCCCC,-5.9448490713494735
C(C(F)(F)F)F,-5.957196564157544
C1=C(O)C=CC3=C1C24C(C(NCC2)C3)CCCC4,-6.794578323016566
C1=CC(=C3C2=C1CC5C4C2(C(O3)C(O)C=C4)CCN5)O,-4.903438707795264
C1=C(Cl)C=CC2=C1C(=NCC(=O)N2)C3=CCCCC3,-6.3898665689804375
[C@@H]3(C1=C(C=C2C(=C1OC)OCO2)CCN3C)[C@@H]5C4=C(C(=C(OC)C=C4)OC)C(O5)=O,-7.021011350416771
C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=NOCCN(C)C,-5.257468042844762
C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C\C4C5CCN(C4)CC5,-5.0263223722958426
C1=CC(=CC2=C1C(=NO2)C5CCN(CCC3=C(N=C4N(C3=O)C=CC=C4C)C)CC5)F,-4.984656223021812
C1=N[N]3C(=C1C(C2=NC=CC=C2)=O)N=CC=C3C4=CC=NC=C4,-6.370912484902086
C(C(NN)C)CCCCC,-5.432301664804197
CNCCC=C3c1ccccc1C2CC2c4ccccc34,-6.985793062565239
[C@H]2([C@H](CN(CC(C1=CC=C(F)C=C1)=O)CC2)COC4=CC3=C(OCO3)C=C4)C5=CC=C(F)C=C5,-5.3201730335015185
C2=C(C1CN(CCO1)C(C)C)C=CC(=C2)C(F)(F)F,-3.996329552399309
C1=CC=CC3=C1N(C2=C(C=CC=C2)CC3=O)C(N)=O,-5.796144368855425
C1=CC=CC=C1C[N+](C(CC2=CC=CC=C2)C)(C)[O-],-4.505545713344498
C(N1CC(O)CC1=O)C(N)=O,-5.506680611890559
[C@H]34C1[C@@H](C2(C(C(=O)CC1)C(=O)C=C2)C)C(O)CC3([C@](O)(CC4)C(OC)=O)C,-4.7136337822010095
C1=C(O)C=CC2=C1C(=C[NH]2)CC(C(O)=O)N,-6.540630666354787
CN(C)C(=O)COC2c1ccccc1CCc3ccccc23,-7.290605556973789
C4=C3C(N(C1=CC=C2C(=N1)N=C(Cl)C=C2)C(=O)C3=CC=C4)CC(CCC(C)C)=O,-6.522479409337933
C1=NC(=C3[N]1C2=C(C=CC=C2)N(C3=O)C(C)C)C4=NOC(=N4)C5CC5,-5.461130839924324
[C@H]5(CN3CCC(C2=CC1=C(OCO1)C=C2)(CC3)O)CN(C4=CC=C(OC)C=C4)C(O5)=O,-5.285713836850032
C3=C(C(NC1C2CCN(C1)CC2)=O)C(=CC(=C3Cl)N)OCC4CC4,-5.746675540328503
C1=C4C(=CC=C1CN3CCC(NC(NC(C2=CC=CC=C2)=O)=O)CC3)C=CC=C4,-6.916564383968526
CC1OC(C)OC(O1)C,-5.44049866625593
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)[C@H](C3)O)C[C@H]([C@@]4(C(COC(C)=O)=O)O)C)C,-6.96518484678483
C1=CC=CC=C1CN(CC#C)C,-4.768513759974679
[C@@H]3([C@H](COC1=CC=C2C(=C1)OCO2)CNCC3)C4=CC=C(C=C4)F,-6.600726070611901
C1=CC=CC2=C1C(N(C2=O)C3=NC4=C(C=C3)C=CC(=N4)Cl)CC(=O)N6CCC5(OCCO5)CC6,-3.5385951208024027
C4=C(C(CCCN1CCC(CC1)(C2=CC=C(C(=C2)C(F)(F)F)Cl)O)C3=CC=C(C=C3)F)C=CC(=C4)F,-6.081675553627382
CC(C(C(OC(N)=O)C)C)OC(N)=O,-4.933072859315105
[C@]135[C@@]4([C@@H](CC2=C1C(=C(C=C2)O)O[C@H]3C(=O)C=C4)N(C)CC5)NCCCCC,-5.518032337680963
C(C1(COC(C(Cl)(Cl)Cl)OC1)CO)O,-5.970711938871567
CN1CCN(CC1)C3=Nc2ccccc2Sc4nccn34,-4.440442205926698
C2=C1C(=NC(=CC1=CC=C2)N3CCNCC3)C4=CC=CC=C4,-5.30894647604345
[C@@H]45C(N(CCCCN3CCN(C1=NSC2=C1C=CC=C2)CC3)C([C@@H]4CCCC5)=O)=O,-5.2509984271017185
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CC4,-6.808904010388984
C(C(COC(C(Cl)(Cl)Cl)O)(COC(C(Cl)(Cl)Cl)O)COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O,-6.287175353110807
C1=CC=CC=C1CC(NC(N)=O)=O,-3.845707338790758
C1=C(C=CC2=C1C3(C)C(C)C(C2)N(CC3)CCC4=CC=CC=C4)O,-4.436477009503499
C1=CC=CC=C1C(C(NC(N)=O)=O)CC,-4.358267120818665
C2=C(C1C(C)NCCO1)C=CC=C2,-4.857330921698809
C1=C(OCC(NN)C)C=CC=C1,-7.27408070820237
C1=CC=CC=C1C2C(N(C)C(C2)=O)=O,-6.460202425816459
C1(=CC=CC=C1)OC2=CC=CC=C2C(=O)[O-],-5.495032228579841
C1=CC=CC=C1C3(C2=CC=CC=C2)NC(=O)NC3=O,-7.406838119065132
C1=CC=CC=C1N2C(C(C(NC2=O)=O)(CC)CC)=O,-5.968033048494231
C3=C(C(N2CCN(CC1=CC=CC=C1)CC2)=O)N=CC=C3,-6.750233155606319
[C@]2(C1=CC(=CC=C1)O)([C@H](CN(C)CC2)C)CCC,-3.161532370268237
[C@H]2(C(OC1=CC=C(NC(C)=O)C=C1)=O)NC(=O)CC2,-7.285420113899671
C2=C(C1=CC=CC=C1)N=C4C(=C2CCC3CCNCC3)C=CC=C4,-4.6062831462143965
C1=C(C(C)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCO)CC4,-5.63097123466868
C3=C(C(C1=CC=CC=C1)(C(OCCN2CCCCC2)=O)O)C=CC=C3,-5.385650245538407
C2=C(N1CCN(C)CC1)N=NC3=C2N(C4=C(O3)C=CC=C4)C,-5.4578694597756465
C1=C([S](N(C)C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCOC(CCCCCCCCCCCCCCC)=O)CC4,-5.35513260810733
[C@H]12C(C3=C(C[C@@H]1CCN(C2)C)[NH]C(=C3CC)C)=O,-4.8913696309056
C(N1C(CCC1)=O)C(N)=O,-5.856522789309981
C1=CC=CC2=C1C3=C(C2)CCOC3(CCN(C)C)C,-4.71956174968428
C1=CC=CC(=C1N2C(=NC3=C(C2=O)C=CC=C3)\C=C\C4=NC=CC=C4)C,-4.11752901570183
C1=CC=CC=C1C(C2=CC=CC=C2)(CCN4CCC(N3CCCCC3)(C(N)=O)CC4)C#N,-6.0864993998648504
[N]14C3=C(C2=C1C=CC(=C2)C)CCCC3NCC4.[H+].[Cl-],-7.8168778387422355
C(NC(C(C)(C)C)=O)CCC(O)=O,-4.261113927651561
C1=C(Cl)C=CC2=C1C(=NC(C(=O)N2)OC(C(C)(C)C)=O)C3=CC=CC=C3,-7.05742904718927
C(N1C(CCC1)=O)C(NCCN(C(C)C)C(C)C)=O,-5.349555972067056
C1=CC=CC=C1C3(CC2CCCCN2)C(NC(=O)NC3=O)=O,-5.165941508051776
[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(CC)=O)=O)OC(OCC)=O,-4.8262870295815254
C(C(C4(C3(C(C2C(C1(C(=CC(=O)C=C1)CC2)C)C(C3)O)CC4)C)O)=O)OC(CN(CC)CC)=O,-5.070614506208322
[C@H]34[C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](C(COC(COC(CCCCCCCCCCCCCCCCC)=O)=O)=O)(O)CC4)C,-5.2481796438000154
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CC(C)(C)C)=O)=O)O)C,-3.810359151317331
C(C(C3(C(CC4C2CCC1=CC(C=CC1(C)C2C(CC34C)O)=O)=C)O)=O)O,-4.310476624812737
[C@@H](CC(=O)O)(CC(C)C)CN,-5.112412441517907
C(C(OC4CC3=CCC2C1C(C(CC1)C(C)=O)(CCC2C3(CC4)C)C)=O)CC(O)=O,-4.990205769509879
[H+].C3=C(C(=C1CCN(C1)CC)C2=CC=CC=C2)C=CC=C3.[Cl-],-5.783816278514559
C1=CC(=CC=C1C(NC(C)C)=O)CNNC,-5.603976640981959
C(C(C1CCCCC1)OC(N)=O)C,-7.07680678934909
C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F,-6.563171312091745
C2=C(\C(NCCCC(=O)N)=C/1C=C(F)C=CC1=O)C=CC(=C2)Cl,-4.209145942464717
C1=CC=CC=C1CC(N2CCCC2)CCC,-4.2344300127343075
C(C1OC(C(C)C)(C(C)C)OC1)O,-3.332990701089457
C1=CC(=CC=C1OC(CN(CC)CC)=O)NC(C)=O,-7.113367860625163
[CH2-][CH-]C,-1.8418889253952297
C1=CC=CC2=C1N(C(C3=C(N2)N=CC=C3)=O)CC(N(C)C)C,-6.084181005950273
C1=CC=C(C(=C1C(C)C)O)C(C)C,-6.924091819188314
C1=CC(=CC=C1C(CCCN3CCC(N2CCCCC2)(CC3)C(CC)=O)=O)F,-8.15364503175579
C1=CC=CC3=C1C(C2=C(C=CC=C2)S3)=CCCN(C)C,-5.962757137539151
C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)O,-6.377373480108139
Oc5ccc4CC2C1CCOCC1(CCN2CC3CC3)c4c5,-5.934088835201641
C1=NC2=C([N]1CC(C)O)C(N(C)C(N2C)=O)=O,-7.640241726894249
C1=CC=C(C2=C1[NH]C=C2CCN(C)C)O[P](O)(O)=O,-4.094139596336767
C2=C(C1=CC=NC=C1)OC3=C2C=CC=C3,-4.5431001061362375
C1=C(C(=C(C(=N1)C)O)CO)CSSCC2=CN=C(C(=C2CO)O)C,-3.954596216649789
C1=CC=CC3=C1C(=NC2=CC=CC=C2S3)N4CCN(CCOCCO)CC4,-5.786794876890531
[C@@]45(C1=C(C=CC(=C1)OC(N3CC2=CC=CC=C2CC3)=O)N([C@H]4N(C)CC5)C)C,-6.2310384798619936
C1=CC=C(C2=C1CC3C(C2)CC(N[S](N(CC)CC)(=O)=O)CN3CCC)O,-6.625331975325505
C1=CC=CC=C1CC2(C3(C(C)(C)C(C2)CC3)C)OCCN(C)C,-3.5682734933924065
[C@@H]1(C2=C(CC1)C=CC=C2)NCC#C,-4.444986130040938
C1=CC(=CC3=C1N(C2=NC(=O)CO2)CCN=C3C4=CC=CC=C4Cl)Cl,-6.071488892230223
C1=CC=CC=C1C(CC2=CC=CC=C2)(NC(CN)=O)C,-6.801116289931488
C1=CC=CC=C1N(C2(CCN(CCC(OC)=O)CC2)C(OC)=O)C(CC)=O,-5.576311435669732
CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-6.203541162919031
C1=CC(=CC(=C1NC(OCC)=O)N)NCC2=CC=C(C=C2)F,-6.343206768545078
C3(NC(N1C2=C(C(C)(C)C1)C=CC=C2)=O)C[C@@H]4N(C)[C@H](C3)CC4,-5.496468472690155
C2=C([N]1C(=NC(=N1)C(N(C)C)=O)CNC(CN)=O)C(=CC(=C2)Cl)C(C3=C(C=CC=C3)Cl)=O,-4.790175073930068
CC4CN(CCCn2c1ccccc1c3ccccc23)CC(C)N4,-5.507640716666776
[C@H]12[C@@]([C@](C(CC)=O)(C)[C@@H](C1)C)(C[C@H](O)[C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)C,-5.426046343317693
C1=CC=CC=C1C2=NCC(NC3=C2[N](N=C3C)CC)=O,-4.240054704803843
[C@H](C1=CC(=CC=C1)OC(N(CC)C)=O)(N(C)C)C,-5.577520408952183
[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,-5.368752886858691
C1=NC2=C([N]1COC(COC(C)C)COC(C)C)N=C(N)N=C2,-6.395756177740304
C3=C(C2CN1C(CCN=C1C2)=O)C=CC=C3,-3.9370209342507976
[C@H]23[C@@]([C@@]1(O[C@@H](O[C@@H]1C2)CCC)C(=O)CO)(C[C@H](O)[C@@]4(F)[C@H]3C[C@H](F)C5=CC(=O)CC[C@]45C)C,-6.118868891590957
C3=C(C2C(NC(=O)C1NC(CC1)=O)C2)C=CC=C3,-5.5769650199801815
C1=C(C(=CC=C1C2CNC(C2)=O)OC)OC3CCCC3,-6.577051279534171
[C@@H]25C(=C[C@@H](CN1CC(NC(C1)=O)=O)CN2C)C3=CC=CC4=C3C(=C[NH]4)C5,-6.199734134081141
C1=C(C(=C(C=C1)Br)NC2=NCCN2)F,-7.218249665309976
C2=C(C1=C(NC(C1)=O)C=C2)CCN(CCC)CCC,-4.690319555614996
C1=CC(=CC=C1C(CCCN3CCC2(C(N(C)C(C2)=O)=O)CC3)=O)F,-4.380183068685677
CON=C(C#N)C1CN2CCC1CC2,-5.232021728046106
[C@@H]2(OC1=C(C=CC=C1)CO)O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO,-4.89995888022444
C(C1=CC=CC=C1O)(=O)N,-4.974429995939085
C1=CC=CC(=C1OC(C2=C(C=CC=C2)O)=O)C(O)=O,-7.535274981517893
C1=CC=CC=C1C2(C(N(CC)C)=O)CCN(CCCCCC)CC2,-6.054264782439046
C3=C(C1=C([N]2C(=N1)C=CC=C2)CN(C(CCC)=O)C)C=CC(=C3)Cl,-5.242056432951611
N#Cc5ccc4Oc1ccccc1C2=C(CCN(CC2)CC3CCCC3)c4c5,-7.05106924937958
[C@@H](CC1=CC=CC=C1)(N(CC#C)C)C,-5.164410301213186
[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CCOC)CC5,-5.563895853939755
C2=C(C1=C(C=CC(=C1)Cl)[N]2C3=CC=C(C=C3)F)C5CCN(CCN4C(NCC4)=O)CC5,-4.913102237584518
C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)C3)CN(C)CC4,-3.7366671122838353
C1=CC=NC2=C1C(C3=C2N=CC=C3)(CC4=CC=NC=C4)CC5=CN=CC=C5.O,-4.980478688952773
C1=CC(=CC=C1C2(C(CC(C)C)N(C)C)CCC2)Cl,-5.738664903554045
C1=CC=CC(=C1N2CCN(C)CC2)CC3=CC=CC=C3,-7.486232816427392
[C@H]12[C@@H](OC(C(CC)(C)C)=O)C[C@@H](C)C=C1C=C[C@@H]([C@@H]2CC[C@@H]3C[C@H](CC(O3)=O)O)C,-6.712714064318533
C1=CC=C(C(=C1C)C(NC2=NOC(=C2)C)=O)C,-6.017007994961686
C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4,-5.1650464611872975
[C@]24(C[C@@H]([C@@H](N(C(CC1=CC(=C(Cl)C=C1)Cl)=O)C)CC2)N3CCCC3)CCCO4,-6.198973560314815
C4=C(N1C3(C(NC1)=O)CCN(CCCOC2=CC=C(C=C2)F)CC3)C=CC=C4,-5.813342253694742
C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CC\C=C(C3=CC=C(F)C=C3)\C)CC4,-6.490355153400355
C1=CC=CC2=C1C4(C3=C(OC2)C=CC=C3)OC(CN(C)C)CO4,-6.648421631460366
C(C1=NC2=C([N]1C)C(N(C)C(N2C)=O)=O)CCN3CCN(C(N(CC)CC)=O)CC3,-5.361030069856706
C1=C2C(=CC=C1\C=C\C(C(C)(C)C)O)OCO2,-5.192531946354491
C3=C(N2C(C(C1=CC=CC=C1)CC2=O)=O)C(=CC(=C3)[S](N)(=O)=O)Cl,-6.654673117593449
C1=CC(=CC=C1[S](NC2=NOC(=C2)C)(=O)=O)N,-4.511105270892342
C([S](C(C)(C)[S](=O)(=O)CC)(=O)=O)C,-5.761664913281672
C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC2N(CCC2)C)=O,-6.159527527817316
C1=CC(=CC=C1N2[S](CCCC2)(=O)=O)[S](N)(=O)=O,-6.494060973313291
C1=C([S](CC)(=O)=O)C=CC(=C1C(NCC2N(CCC2)CC)=O)OC,-3.9300970708732086
[C@H](C(=O)OC1=CC=C(C=C1)NC(=O)C)(NC(=O)C)CCSC,-6.116882586538095
O=C1CCC(=O)N1CC1CCC2CN(CCN2C1)c1ncccn1,-6.054835291226016
C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C(CC)=O)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,-4.650434965029273
C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,-6.037929006208214
C1=C(C=CC=C1C2=NN(C)C(N2C)=S)F,-6.743404937628072
O=C3C1C(C2CCC1C2)C(=O)N3C4C(NC(=O)CC4)=O,-6.251325090947766
C1=CC=CC3=C1C(C2=CC=CC=C2)(OC3(C)C)CCCNC,-5.318156237596429
C1=CC=CC3=C1C(C2=CC=CC=C2)(SC3(C)C)CCCNC,-6.689300351124572
C1=CC=CC2=C1C(N(CC[S](NC(C)C)(=O)=O)C2=O)=O,-5.217447421555746
C1=NC5=C([N]1CCN4CCC(C2=C[NH]C3=C2C=CC=C3)CC4)C(N(C)C(N5C)=O)=O,-5.195155062485487
CNC2CCC(c1ccccc1)c3ccccc23,-3.975672873640998
C1=C(C(=C(O)C(=N1)C)CNCC)CSC,-4.883462789834604
C4=C(C(N2CCN(CC(C1=CC=C(C(=C1)OC)OC)O)CC2)C3=CC=CC=C3)C=CC=C4,-6.942253563760194
CN(C)CCCN2c1ccccc1C(=Nc3cccnc23)c4ccccc4,-4.473660434883544
C1=CC=CC2=C1C3=C([N]2CC)C(SCC3)(CCN(C)C)C,-6.253841559057701
[C@H]13[C@H]([C@H]2C[C@@H]1CC2)C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5.C(C(O)(C(=O)O)CC(=O)O)C(=O)O,-6.863403677511423
C2=C(C1=NOC(=N1)C)N=C3[N]2C4=C(C(=N3)OC)CCCC4,-6.253826529958497
C3=C(CN2C1=NC(=NC(=C1CCC2=O)C)C)C=CC(=C3)C4=CC=CC=C4C5=N[NH]N=N5,-6.074766348127361
C(SC1=NSN=C1C2=CCCN(C2)C)CCCCC,-5.375043050914838
[C@@H]2(C3=C([C@H](C1=CC=C(C=C1)F)C2)C=CC(=C3)C(F)(F)F)N4CCN(CCO)CC4,-6.782182008230108
C1=C(C(F)(F)F)C=CC3=C1C(C2=C(C=C(F)C=C2)S3)CCCN4CCN(CCO)CC4,-6.521148145068632
C2=C(C1C(NCCN1)=O)SC=C2,-6.518266912032633
C3=C(C1=CCN(CCC)CC1)C2=CC(=CC=C2[NH]3)Cl,-6.445414748544331
[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@H](C4)NC(N(CC)CC)=O)C,-4.011779104639785
C(C1(C(CCC)CC)C(NC(=O)NC1=O)=O)C,-5.104564308255968
C1=C(OC)C(=CC3=C1C2N(CC(CC(C)C)C(C2)=O)CC3)OC,-5.976890889910204
C1=CC=CC2=C1CC3(CC2)NC(=O)NC3=O,-5.439588985666975
C1=CC=CC3=C1C(N(C2C(NC(=O)CC2)=O)C3=O)=O,-3.389958253700013
C1=CC(=C4C2=C1CC5C3C2(C(C(=CC3)OC(C)=O)O4)CCN5C)OC,-6.576530879772346
C(C2(C1CCCC=C1)C(NC(=S)NC2=O)=O)C=C,-4.815572840014473
C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)C=C,-6.079594941102016
C1=CC=CC2=C1N(C(CC(S2)C3=CC=CC=C3)=O)CCN(C)C,-7.712979088792435
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(C)=O)CC4,-3.8086853134090455
C1=CC=CC2=C1N(C3=C(S2)C=CC(=C3)[S](N(C)C)(=O)=O)CCCN4CCN(CC4)C,-6.248032203201489
C1=CC=CC=C1C2OC(=NC2=O)N(C)C,-5.0165470984127625
[C@@H]3(CN(CCC=C(C1=C(C=CS1)C)C2=C(C=CS2)C)CCC3)C(O)=O,-5.8727086742392745
C1=CC(=CC2=C1C(C3=C(N(C)[S]2(=O)=O)C=CC=C3)NCCCCCCC(O)=O)Cl,-5.384558899342854
C1=C4C(=C2C(=C1)SC=C2C)C3=C(CCN(C3)C)[NH]4,-4.510768353093505
C2=C(OCC1OC(NCC1)=S)C=CC=C2,-4.90545009083017
