standardized_smiles,logPapp
Nc1ccc(N=Nc2ccccc2)c(N)n1,-4.883174948024587
Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1,-3.6008293335069688
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,-4.473134927362628
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-5.552415848707807
Nc1cccc(-n2ccccc2=O)c1,-5.548983404184039
Nc1ccn(C2CCC(CO)O2)c(=O)n1,-5.577940676370744
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-5.324187579769664
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,-5.280473575731796
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,-6.0192559133130805
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,-6.843610941247055
Nc1nc(=O)c2ncn(CCC(O)CO)c2[nH]1,-5.38656281401891
Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,-4.897785138968809
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,-5.362938441247524
Nc1nc(=S)c2[nH]cnc2[nH]1,-5.112310745737547
Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,-5.204171586953061
Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,-4.340227045254422
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-5.926032645820209
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,-3.902854494157656
Nc1nc2ccc(OC(F)(F)F)cc2s1,-4.784968709677462
Nc1ncc2ncn(COCCO)c2n1,-5.143214191841738
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-5.570535620040476
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,-6.442586772171807
Nn1cnc2cc3ccccc3cc2c1=O,-6.701130935337987
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,-5.931311741135245
O=C(C=Cc1ccc2c(c1)OCO2)N1CCCCC1,-6.060141539926672
O=C(CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,-3.5385951208024027
O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1,-6.259295808437443
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,-4.613895891776584
O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-4.694082004403173
O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,-4.978506064107844
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,-5.6430812417686615
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,-6.1741987091289285
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-6.082416761729994
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,-4.898891568488367
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,-6.1423749369163945
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,-5.71331730834949
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(F)cc1)c1ccc(F)cc1,-5.157929792474967
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,-5.1650464611872975
O=C(CCCN1CCN(C(=O)OC2CCCCC2)CC1)c1ccc(F)cc1,-3.116833133323873
O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,-6.353075845323557
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,-5.28520404196737
O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,-5.321868875068197
O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,-6.454649678591327
O=C(CCCl)NCCc1ccccc1,-5.034780995168232
O=C(CCCl)NCc1ccccc1,-5.301842601638038
O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,-4.563308669205697
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,-6.5169831603364194
O=C(CN1CCC(c2ccc(F)cc2)C(COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1,-5.320173033501519
O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1,-3.6162742633164457
O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O,-7.13698136256789
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,-6.364111528265012
O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,-6.953329538924431
O=C(Cc1ccc(C(F)(F)F)cc1)N1CCCCC1CN1CCCC1,-7.245889787173779
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CCCC1,-6.074667458276628
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)CC1CN1CCC(O)C1,-6.655575770114341
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2C1CN1CCC(O)C1,-5.817905101978502
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2C1CN1CCCC1,-5.341592982552776
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2C1CN1CCCC1,-5.369383766936272
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2C1CN1CCC(O)C1,-5.432945867175001
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2C1CN1CCCC1,-5.288259380025516
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2C1CN1CCCC1,-4.947975629250955
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2C1CN1CCC(O)C1,-5.511420481848447
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2C1CN1CCCC1,-4.858671833224984
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2C1CN1CCCC1,-5.849804917925564
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CSc3ncn[nH]3)CSC12,-4.440414346949609
O=C(Cn1ccnc1)c1ccc2ccccc2c1,-3.779074612076464
O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,-5.531411289608683
O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1,-6.916564383968526
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,-5.046569927327972
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,-5.09915929074556
O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,-6.730065337812606
O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,-4.387159936227922
O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,-5.775800971496885
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,-6.073011250717311
O=C(NCCc1ccc(O)c(O)c1)C12CC3CC(CC(C3)C1)C2,-4.85452583600368
O=C(NCc1ccccc1)OCCO,-3.3149374624475128
O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,-5.055942653364139
O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,-6.058056184005118
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,-5.500166406006092
O=C(O)C1=CC(=NNc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,-4.109127170003708
O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,-4.841789798448415
O=C(O)CCCCC1SCC2NC(=O)NC21,-6.281550446874652
O=C(O)CCCCCCCC(=O)O,-6.9576483768519415
O=C(O)CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21,-6.445068469796748
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,-6.312902154682692
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,-5.183481398872006
O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,-5.160380710863829
O=C(O)CNC(=O)c1ccccc1O,-5.422516901347548
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-4.82235425736747
O=C(O)c1cc(=O)c2cc(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,-5.101442075860263
O=C(O)c1cc(=O)c2ccccc2[nH]1,-6.053071033529903
O=C(O)c1cc(=O)c2ccccc2o1,-6.221085967917031
O=C(O)c1ccccc1O,-5.721568984884671
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-5.196480139728418
O=C(OC1CN2CCC1CC2)c1ccccc1,-5.46546541789385
O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,-4.622862597632634
O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,-5.385650245538407
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,-7.535274981517893
O=C([O-])P(=O)([O-])[O-],-6.00343306648581
O=C([O-])c1ccccc1Oc1ccccc1,-5.495032228579841
O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,-6.760434621519832
O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-5.521075652463395
O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,-4.586703224655949
O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,-6.509768528068678
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,-5.762342180456656
O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1,-6.750233155606319
O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,-6.370912484902086
O=C(c1cccnc1)N1CCOCC1,-4.99750658007172
O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,-5.884438327949093
O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,-6.130696809795457
O=C1C(O)=C(O)OC1C(O)CO,-6.649653628702987
O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,-3.7701091979165335
O=C1C2C3C=CC(C4C=CC43)C2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,-4.785641431169497
O=C1C2C3CCC(C3)C2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,-6.863403677511423
O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,-5.250998427101719
O=C1C=CC=CC1=C1NN=CO1,-4.705933788614172
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1,-7.011783559610849
O=C1CC(c2cccc(Br)c2)C(=O)N1,-6.347952277077079
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,-5.811959495716439
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,-5.461771646923556
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,-5.127190554774425
O=C1CC2SC(C3(O)CN4C(=O)CC4S3)CN12,-5.733782737583099
O=C1CCC(=O)N1CC1CCC2CN(c3ncccn3)CCN2C1,-6.054835291226016
O=C1CCC(C(=O)N2CCCCC2)N1,-7.246350604109436
O=C1CCC(C(=O)NC2CC2c2ccccc2)N1,-5.5769650199801815
O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1,-6.251325090947766
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,-3.389958253700013
O=C1CCC(c2ccccc2)(C2CCN(CC=Cc3ccccc3)CC2)C(=O)N1,-7.0162837633451245
O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1,-5.487000076122985
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,-7.024420216232498
O=C1CCC2C3Cc4cccc(O)c4C2(CCN3CC2CC2)C1,-4.709002237959548
O=C1CCC2CCC(=O)N12,-5.600409390056078
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,-5.470952353922114
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,-5.702337654056853
O=C1CCN=C2CC(c3ccccc3)CN12,-3.9370209342507976
O=C1CCNc2ccc(Cl)cc2N1c1ccccc1,-4.915162319820691
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,-5.3105176468425
O=C1CN(C(=O)CN2CC(c3ccc(Cl)cc3)CC2=O)CCN1,-5.435930952572583
O=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,-6.7781895073359415
O=C1CN2C(=O)CCC2N1,-4.757083529792765
O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,-5.741578042059014
O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1,-5.976551783618383
O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,-4.3480772743840825
O=C1CN=C(C2=CCCCC2)c2cc(Cl)ccc2N1,-6.3898665689804375
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,-6.548531428552407
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,-7.154141221632505
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,-4.655748456584105
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1,-4.392959650748039
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,-5.596243438114293
O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,-6.776567642409335
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,-5.7445164552112455
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO,-6.563171312091745
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,-4.462579635347684
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,-4.191445405662089
O=C1CNC(c2ccccc2)=c2c3c(sc2=N1)CCCC3,-4.831470449451833
O=C1COC(N2CCN=C(c3ccccc3Cl)c3cc(Cl)ccc32)=N1,-6.071488892230223
O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,-5.734885795284014
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,-5.808462903980258
O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1,-7.022040739017954
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,-5.118572573343864
O=C1N=C(NC2CC2)OC1c1ccccc1,-6.27793896626204
O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1,-5.165941508051776
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,-6.324067317258452
O=C1NC(=O)C2(CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)C(CN3CCCC3)C2)N1,-6.824859031538296
O=C1NC(=O)C2(CCc3ccccc3C2)N1,-5.439588985666975
O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12,-5.738263426220535
O=C1NC(CCCl)Oc2ccccc21,-6.730740988102733
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,-6.9307405997797815
O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,-4.9825615261136855
O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1,-4.261477537812631
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,-4.913102237584518
O=C1NCCNC1c1cccs1,-6.518266912032633
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,-5.256207209242441
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,-5.510450609565062
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,-5.813342253694742
O=C1NCNC1(c1ccccc1)c1ccccc1,-6.017224377551075
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,-7.516446483462491
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,-5.443377560354072
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,-6.280730427320358
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-4.320562411689323
O=C1OCCC1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-5.8315696123312994
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,-7.126745760612284
O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1,-4.779308600681937
O=NN(CCCl)C(=O)NC1CCCCC1,-4.104036884798023
O=NN(CCCl)C(=O)NCCCl,-5.370383798289036
O=P(O)(O)OCC(Cl)(Cl)Cl,-4.04545566683246
O=S(=O)([O-])CCS,-4.51536760469078
O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2cccc(Cl)c2)CC1,-4.095243568490848
O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1,-6.86484447028466
O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,-5.057690704498909
O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,-5.437099627966517
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,-5.675396216990489
O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O,-5.160694576179701
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,-6.013346706751385
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-5.572855667198078
O=c1[nH]c2cc(Cl)ccc2o1,-6.1815670156322415
O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2cccc(Cl)c2)CC1,-5.082089049590999
O=c1[nH]c2ccccc2c(=O)n1CCN1CC2CC(c3ccc(F)cc3)C2C1,-6.482132941024832
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-6.328203377558242
O=c1[nH]c2ccccc2n1C1CCN(CCCc2noc3cc(F)ccc23)CC1,-5.241562028201368
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,-4.479683958196872
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,-6.4247776178563285
O=c1[nH]cc(F)c(=O)[nH]1,-4.7561874318485975
O=c1[nH]oc2c1CCNC2,-5.58297534468832
O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,-5.864486115380924
O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.7562319843600935
O=c1cc[nH]nc1,-5.2673802684678925
O=c1ccc2ccccc2o1,-5.043960425200305
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-5.478017011386791
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,-6.658776244001752
O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,-4.591007865376706
O=c1ncnc2[nH][nH]cc1-2,-5.206299118531031
OC(Br)(Br)CBr,-6.257409037437615
OC(C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1,-5.336173206847221
OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1,-5.7240599485478905
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,-5.992360059834647
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,-5.141863243768452
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,-4.712166820145369
OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,-4.465708337784427
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-3.9653081313564886
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,-6.876601958451795
OC(O)C(Cl)(Cl)Cl,-5.135548165671421
OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,-6.287175353110807
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,-6.193093192640722
OC(c1ccccc1)(c1ccccc1)C1CC1c1ccncc1,-4.122355790583574
OC(c1ccccc1)(c1ccccc1)C1CCCCN1,-5.055724702189201
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,-3.47600772976487
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-6.081675553627382
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,-6.095262897264488
OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,-6.969098548638436
OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,-4.868890748885283
OC1CCN(c2ccc(-c3ccccc3Cl)nn2)CC1,-5.3606898451281095
OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,-5.807794175006123
OCC(O)C(O)C(O)C(O)CO,-5.297846914767126
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,-2.961632121537381
OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,-5.970711938871567
OCC1OC(n2cnc3c2NC=NCC3O)CC1O,-5.209691346924917
OCCC1CCN(CCC=C2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,-5.682561345604372
OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1,-6.689680001090917
OCCCOc1cccc(CN2CCCCC2)c1,-4.7552506919281985
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,-5.219895024404315
OCCN1C=CN(CCCN2c3ccccc3C=Cc3ccccc32)C=CC1,-5.250304068773284
OCCN1CCCN(CCCN2c3ccccc3Sc3cc(C(F)(F)F)ccc32)CC1,-3.764440743715752
OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-5.349230683038258
OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,-6.782182008230108
OCCN1CCN(CCC=C2c3ccccc3COc3ccc(Cl)cc32)CC1,-4.861763746954817
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-5.559209079046957
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,-5.577399855847666
OCCN1CCN(CCCC2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,-6.521148145068632
OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,-5.395661127473209
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,-4.912528974135143
OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,-4.227113023277228
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-5.841159053673738
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-6.211380615278409
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.326190958638869
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-4.329397889504052
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,-5.786794876890531
OCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-5.676977762207804
OCc1ccccc1,-6.912051136790593
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,-4.89995888022444
OCc1cccnc1,-4.576254206988141
OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,-5.657263533974889
ON1CC(=NCC2CC2)N=c2ccc(Cl)cc2=C1c1ccccc1,-5.165664336191287
Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,-4.6213020469797605
Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CC1)CC3,-4.784010439921588
Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,-6.196262130847181
Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3,-4.693612710005618
Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,-6.794578323016566
Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C1CCOC3,-5.934088835201641
Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,-4.903438707795264
Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,-5.790499984380338
S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,-6.016824650474061
S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,-4.81082575263705
S=C1NCCC(COc2ccccc2)O1,-4.90545009083017
S=P(N1CC1)(N1CC1)N1CC1,-5.731083149492451
[C-]#[N+]C(=Cc1ccc(O)cc1)C(=Cc1ccc(O)cc1)[N+]#[C-],-7.795963126645928
[N-]=[N+]=NCC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,-6.240484669429214
[N-]=[N+]=O,-3.598077496911705
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,-5.98992098138288
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,-4.200336570118389
c1cc(CN2CCCCC2)cc(OCCCNc2nccs2)c1,-6.101156109209323
c1cc2c(c(N3CCNCC3)c1)OCCO2,-4.549674235495204
c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1,-4.6062831462143965
c1ccc(-c2nc(N3CCNCC3)cc3ccccc23)cc1,-5.30894647604345
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,-4.81301366300382
c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,-5.7934944553939305
c1ccc(C2CCN(CC3CCCc4c3ccc3c4OCO3)C2)cc1,-4.955134864037642
c1ccc(C2CN3CCSC3=N2)cc1,-5.357854371867389
c1ccc(C2CN=C3NCCN32)cc1,-6.175584478799274
c1ccc(CC2NCCc3c2[nH]c2ccccc32)cc1,-4.4237225412017125
c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1,-6.6402270581128615
c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,-6.157905996334874
c1ccc2c(CCC3CCNCC3)c[nH]c2c1,-6.147847867293395
c1ccc2c(c1)CCN1CCNCC21,-5.94241106492899
c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31,-4.956767260699758
